Sub	Image	Cond	Lat	Time	Dur	Amp	Amp1B	Amp2B	Vel	rAmp1B	rAmp2B	AbsDir180	RelDir1B180	RelDir2B180	AbsBin180	RelBin1B180	RelBin2B180
K1.asc	pool-z	K	241.2173913	6140	29.56521739	6.175900074	10.1418112	12.41103613	163.4782609	-4.115442736	-6.732817017	115.1776785	99.5446687	109.7225104	115	95	105
K1.asc	rest-n	K	264	6012	27.09090909	5.703222083	10.66451111	13.16849465	153.4090909	-5.054314499	-7.738519539	116.5788277	119.8727499	109.4696211	115	115	105
K1.asc	stable-z	K	251.4545455	6812	36.72727273	9.406686762	13.88051035	16.30144293	205.7272727	-4.58115658	-7.075814056	110.5721863	109.6454518	95.57604934	110	105	95
K1.asc	stage-n	K	279.75	6064	36.25	8.833891873	14.67985335	16.79618625	200	-6.708054768	-9.035627675	102.6037482	107.1850385	85.81698377	100	105	85
K1.asc	stair-z	K	286.8888889	6972	40.22222222	12.76130577	18.95788407	19.93551264	253.0555556	-9.332011827	-10.89077584	98.60966629	120.4180292	87.517116	95	120	85
K1.asc	still-n	K	318.8235294	6104	28.70588235	5.817709211	8.473476935	10.10033916	163.1764706	-3.152070807	-4.858807014	91.96474308	118.973557	92.80206596	90	115	90
K1.asc	studio-z	K	248.7619048	6152	27.04761905	5.570089891	8.488704831	10.76990715	154	-3.23797962	-6.215460079	87.99644236	115.9726696	109.121449	85	115	105
K1.asc	train-n	K	284.8888889	6044	30.44444444	6.851342767	12.27820368	15.36008285	177.4444444	-5.804771514	-9.769513725	112.2225423	125.5033983	114.5774743	110	125	110
K1.asc	work-z	K	267.2380952	6060	31.80952381	6.280043633	8.510071345	10.12183853	165.3809524	-2.49556169	-4.397539051	123.8364515	124.3503212	99.68102279	120	120	95
K1.asc	xmas-n	K	255.5555556	6032	35.55555556	10.73327805	14.45798142	16.78902152	222	-7.067385805	-9.713585703	118.7939721	92.89465408	87.76425949	115	90	85
K10.asc	alley-n	K	305.4	6264	35.4	10.20856567	17.05224048	20.15395028	305.4	-7.0859206	-10.71149414	116.5074312	101.432521	95.3015622	115	100	95
K10.asc	attic2-n	K	301.8	6148	34.4	10.13230463	11.22203386	11.66971551	319.6	-1.441120613	-2.633599929	120.5537645	97.16995785	98.78612074	120	95	95
K10.asc	attic-z	K	262.5454545	6156	34.54545455	9.628146388	13.85083018	15.78889892	305.4090909	-4.621189484	-6.768410417	114.6214913	113.3568089	114.3028165	110	110	110
K10.asc	barn-n	K	298.4	6116	31.8	8.796730826	11.09761764	12.16493573	308	-3.065170473	-4.64124216	119.6518584	118.7321757	92.01052138	115	115	90
K10.asc	bar-z	K	259.3333333	6664	35	10.00436681	13.52550123	15.00295496	316.4166667	-3.751302143	-5.753690002	104.5492286	95.83823118	109.0908915	100	95	105
K10.asc	bath2-n	K	233.8333333	6068	36.66666667	11.99241655	14.96835316	15.47629712	367.625	-3.677343299	-5.228202663	124.0613919	109.7932056	93.58634507	120	105	90
K10.asc	bath-z	K	271.4285714	6068	35.42857143	10.15124112	13.66568418	15.04166346	322.1428571	-4.242202049	-5.922151214	113.2323509	94.23448264	86.12747508	110	90	85
K10.asc	bed2-n	K	248.8695652	6140	38.60869565	11.24988717	13.06351033	13.30630538	327.3913043	-2.193132262	-2.855347401	139.4953411	109.2571144	115.9681077	135	105	115
K10.asc	bed3-z	K	272	6172	40.38095238	13.48440854	16.46472461	17.38752112	352	-3.464256105	-4.752698179	132.8535211	105.5691553	119.3910984	130	105	115
K10.asc	bed4-n	K	345.4117647	6024	34.58823529	10.60508337	11.29476923	13.3337067	343.7647059	-1.395056027	-3.480657948	127.2773763	108.1960122	83.77090338	125	105	80
K10.asc	bed-z	K	238.1666667	6196	39	12.1820914	16.07127101	18.03557235	346.1666667	-4.184819097	-6.41213929	124.7886425	120.6314298	110.6192344	120	120	110
K10.asc	board-z	K	377.8823529	6500	31.76470588	8.607221195	12.34367825	14.1464015	298.4117647	-4.222990827	-6.58503769	137.956489	84.77662931	96.5604741	135	80	95
K10.asc	chap-n	K	385.75	6228	39.5	9.865843856	11.14133268	12.70686941	311.0625	-2.502281042	-4.703911795	104.6401963	101.0267925	93.09705443	100	100	90
K10.asc	cloi-z	K	315.3684211	6104	36.63157895	9.879485251	10.35571212	8.040648024	303.3684211	-0.582793883	1.15416313	115.9638957	96.49851756	93.86425755	115	95	90
K10.asc	comp-n	K	273.7142857	6148	34.47619048	9.65157137	12.53670044	16.03544719	305.2380952	-3.165231293	-7.444197478	113.303243	98.62022902	102.5954815	110	95	100
K10.asc	den-z	K	500.6666667	6060	35.66666667	8.05252971	4.690175583	6.498470717	296.25	2.083737931	-1.069935897	134.8955629	96.11014818	82.61936967	130	95	80
K10.asc	din2-z	K	300.3809524	6536	32.38095238	8.061754987	11.73081602	13.05104103	261.047619	-4.113945244	-5.505239516	121.625232	116.1317348	108.6274951	120	115	105
K10.asc	din-n	K	312.6315789	6004	36.63157895	7.337404284	8.191959842	10.15683108	264.5789474	-1.136909082	-3.462187325	114.0141692	96.56598593	109.8944187	110	95	105
K10.asc	dorm2-z	K	815	6268	30	5.333496387	6.069236229	6.026631516	207.875	-1.38307632	-1.846887565	122.4866493	96.9796251	82.35279665	120	95	80
K10.asc	dorm-n	K	269.0909091	6140	33.09090909	8.982050266	10.33378632	9.54795081	296.0909091	-1.607567013	-1.348105603	119.5834434	98.23588346	87.11107789	115	95	85
K10.asc	exer-n	K	384.5333333	6176	33.06666667	8.973830535	6.932845365	9.416650536	287.8	1.090253435	-2.265357611	129.5477305	90.65204599	96.06579849	125	90	95
K10.asc	fam2-n	K	295.5294118	6220	43.52941176	13.70587717	23.59286644	20.67208992	329.7647059	-9.946467471	-10.10067701	95.45835945	102.7572819	79.24684317	95	100	75
K10.asc	fam3-z	K	474.4615385	6260	36.61538462	9.053329914	6.720218187	6.551152909	305.4615385	1.59575296	0.009307971	131.2574513	79.4851354	81.81668144	130	75	80
K10.asc	fam-n	K	400.8	6108	32.53333333	9.253705518	7.488738987	6.951257182	334.4666667	1.075753127	0.281045588	80.02856444	111.3114442	77.25226311	80	110	75
K10.asc	fanc-n	K	244.6956522	6108	40.34782609	14.72457817	20.90779066	20.98486927	396.7826087	-6.663901531	-7.578112902	111.5112574	106.5966573	100.0709343	110	105	100
K10.asc	fish-z	K	229.76	6164	33.76	8.594193263	10.36997798	12.67755122	293.68	-2.131210147	-4.606844865	105.8914771	110.9210991	97.85563045	105	110	95
K10.asc	frat-n	K	234.08	6264	30.56	7.900418481	11.90916423	13.4306041	286	-4.373541627	-6.274878496	121.9839791	118.3095847	108.8037371	120	115	105
K10.asc	fryd-z	K	245.6363636	6148	36.72727273	11.55853075	16.18885263	16.26223011	361.0909091	-4.706130867	-5.372499314	100.9452879	108.850018	115.4721484	100	105	115
K10.asc	gal2-z	K	295.6	6208	35.2	6.956641155	6.080005092	7.005571339	274.4	0.599085371	-0.673623683	115.0982145	90.87832501	91.9702319	115	90	90
K10.asc	gal-n	K	394.25	6268	29.75	6.774675047	8.811649791	9.076312551	257.5	-2.408925647	-3.315196107	107.0509872	135.2838589	113.6736433	105	135	110
K10.asc	gara-n	K	288.2666667	6124	38.93333333	10.09666876	7.959557606	10.28990566	318.6	1.483123883	-1.538624657	135.6972091	100.4837946	114.536175	135	100	110
K10.asc	gas-z	K	330.8888889	6004	28.66666667	6.862000642	7.288227225	6.029889222	253.1111111	-0.882905198	0.226686135	127.5948632	96.22899188	73.46488275	125	95	70
K10.asc	hous-n	K	278.4761905	6104	35.04761905	8.635321933	9.771083099	11.72920567	283.047619	-1.639332407	-4.032860241	132.967409	110.7713496	113.1467171	130	110	110
K10.asc	kit2-n	K	308	6764	34.0952381	8.892708753	9.426256704	10.28410608	294.5238095	-0.90534122	-2.073196798	143.6881844	105.1507715	100.0739032	140	105	100
K10.asc	kit3-z	K	279.047619	6212	35.23809524	9.553190383	11.67004383	13.44424462	302	-2.587079467	-5.004425023	127.5673463	106.5999436	93.33308335	125	105	90
K10.asc	kit4-n	K	340.8888889	6276	33.77777778	9.047757233	8.951232905	9.377283788	292.9444444	-0.550009751	-1.637797553	121.1616569	104.8015592	101.9718794	120	100	100
K10.asc	kit5-z	K	391.6666667	6144	36.33333333	9.109314885	11.81241852	9.677116386	267.0833333	-3.591440894	-3.778338848	91.50400362	98.77674775	103.8167535	90	95	100
K10.asc	kit6-n	K	398.75	6332	32.5	7.544854553	6.151198572	7.084433694	273.25	0.869560046	-0.83164243	119.9188984	87.28544377	93.76282018	115	85	90
K10.asc	kit7-z	K	443.1428571	6560	31.14285714	6.26675324	5.96385558	5.916522333	238.3571429	0.005416992	-0.244623064	114.4804521	102.0877183	94.65888685	110	100	90
K10.asc	kit8-n	K	345.25	6044	41.75	10.97647385	15.27826644	16.67170121	279.1875	-4.627484601	-10.70955888	109.8872726	88.17586236	93.71663874	105	85	90
K10.asc	kit-z	K	196.8275862	6112	33.24137931	6.72592687	11.06585492	14.77008602	210.9310345	-4.759718508	-9.266627966	136.5028585	126.25457	139.1585747	135	125	135
K10.asc	lab2-n	K	266.7272727	6284	38.90909091	9.868970232	13.0632896	13.97685892	274.0909091	-3.559799705	-4.85888251	123.0541435	120.3464458	90.43485869	120	120	90
K10.asc	lab-z	K	444.6153846	6108	35.69230769	8.448582304	10.30466279	9.939835744	274	-1.928804774	-2.436241203	109.3083545	108.7276375	91.63910646	105	105	90
K10.asc	laun-z	K	305.0526316	6048	38.52631579	12.67343571	12.99373299	12.85280409	371.2631579	-0.964527284	-2.0075755	108.9946129	110.3404599	92.16445301	105	110	90
K10.asc	liv2-n	K	322.5882353	6304	51.05882353	14.81314401	17.49555399	17.00562359	311.5294118	-2.803462186	-3.255225614	115.2705909	88.70548515	110.0426803	115	85	110
K10.asc	liv3-z	K	274.8571429	6000	36	10.29782945	8.984547839	10.24085993	342.8095238	0.603333217	-1.239872688	119.9573503	88.11433594	85.41320254	115	85	85
K10.asc	liv4-n	K	409.0666667	6300	34.93333333	9.393853727	7.124198529	8.050645344	309.3333333	1.480414931	-0.369556128	127.2308824	106.0649163	78.26367271	125	105	75
K10.asc	lof1-z	K	361.4117647	6228	28	5.230563123	3.415781509	4.388125827	225.2352941	1.324813265	-0.045041206	130.8979252	79.50097736	79.82735426	130	75	75
K10.asc	mari-n	K	223.3333333	6020	33.16666667	7.969466378	9.911373225	12.17309718	275.6666667	-2.334491853	-4.943847968	126.712848	113.6822166	104.5811219	125	110	100
K10.asc	off1-z	K	628	6156	23.2	2.99564111	2.561047994	2.318233153	148.9	0.174602305	0.139433356	95.62265681	73.3127775	73.40123245	95	70	70
K10.asc	off2-n	K	262	6060	34.72727273	9.89628592	14.39592704	15.31315309	321.0454545	-4.731595894	-6.067762085	125.4591309	101.4429619	107.1500394	125	100	105
K10.asc	pat-z	K	274.8571429	6148	38.47619048	12.70256849	14.26009372	11.96723632	363.952381	-1.819091178	-0.722319408	120.1137844	88.85960037	90.50720479	120	85	90
K10.asc	pink-n	K	303.5789474	6000	29.26315789	6.431690548	7.121496957	6.209901414	264	-1.171299182	-0.602441635	120.4049738	112.4172508	83.68265332	120	110	80
K10.asc	play-z	K	249.7391304	6020	30.43478261	6.923171829	9.342831387	10.71542285	252.6521739	-2.814509501	-4.391776441	95.09992348	97.78341122	93.21241952	95	95	90
K10.asc	pond-n	K	212	6220	34.96296296	10.9704298	11.48573635	12.60603459	356.7777778	-0.79646056	-2.453870363	131.366975	102.612802	88.65896883	130	100	85
K10.asc	pool2-n	K	294.2857143	6324	38.28571429	11.97795153	11.00572769	10.90347192	405.2857143	0.173253556	-0.248618608	101.1728024	68.8358725	84.68202859	100	65	80
K10.asc	poolh-z	K	220.4615385	6216	34.15384615	10.62422	15.55857188	16.51510364	324.9615385	-5.253690318	-6.696789772	112.8912698	127.8611842	135.0512954	110	125	135
K10.asc	pool-z	K	214	6128	36	10.805357	11.41778971	12.34842261	368.3846154	-0.971186569	-2.35155232	125.6352544	94.92137794	80.63772008	125	90	80
K10.asc	rest-n	K	252.7272727	6092	36.54545455	10.00194781	12.39942816	11.84344847	339.3636364	-2.637684016	-2.673886538	131.5640384	113.3122937	92.53038604	130	110	90
K10.asc	stable-z	K	274.2	6024	32.4	7.068170325	7.341216179	6.643112162	283.85	-0.488951741	-0.406724903	117.5133802	91.57485532	70.67559709	115	90	70
K10.asc	stage-n	K	308.952381	6612	29.14285714	5.879017644	6.166882953	6.693239502	266.4761905	-0.551376005	-1.443118844	123.7715173	98.76184958	84.9486009	120	95	80
K10.asc	stair-z	K	252.8695652	6120	32.86956522	7.731342757	10.12477012	9.997696692	271.2173913	-2.4742849	-2.407910552	123.7482838	102.5685423	86.98581519	120	100	85
K10.asc	still-n	K	1488	14604	28.8	4.595826222	3.012122413	2.998406687	228.1	1.180027551	1.003467249	90.17443934	85.22102675	47.59784162	90	85	45
K10.asc	studio-z	K	707	6132	29.33333333	4.115170951	4.183982821	4.523861442	173.9166667	-0.14497352	-0.559397461	129.2040637	109.9950394	104.1396594	125	105	100
K10.asc	train-n	K	282.0952381	6160	35.42857143	7.997074866	10.89807153	13.68442743	252.3333333	-3.05758517	-6.028035335	128.2201764	120.651223	101.1921419	125	120	100
K10.asc	work-z	K	255.8095238	6016	34.0952381	10.03972219	12.72880224	13.73052769	309.0952381	-2.722936866	-4.013849676	107.7654353	79.38516939	81.21231365	105	75	80
K10.asc	xmas-n	K	393.8666667	6308	32.8	7.801922307	6.349368293	7.461488573	271.1333333	1.12387323	-0.50346931	119.5907105	92.2467012	78.74876762	115	90	75
K11.asc	alley-n	K	585.3333333	7460	17.33333333	0	159.9602917	159.9602917	209	-159.9602917	-159.9602917	60	105	45	60	105	45
K11.asc	attic2-n	K	5800	0	12	0	0	0	164	0	0	0	0	0	0	0	0
K11.asc	attic-z	K	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11.asc	barn-n	K	227.52	6216	37.6	15.88243095	21.49240745	22.9738835	333.36	-5.769860304	-7.474983114	108.9353851	117.1156597	97.53687598	105	115	95
K11.asc	bar-z	K	230.72	6052	34.4	13.36255127	19.75270134	22.82210885	306.12	-7.111744843	-10.34186376	119.3970782	114.3305192	99.88330103	115	110	95
K11.asc	bath2-n	K	231.52	6236	35.04	12.35259213	19.15813151	22.69728179	287.4	-7.330941585	-11.01612725	104.9010275	98.97979081	84.86971804	100	95	80
K11.asc	bath-z	K	197.1851852	6112	30.66666667	10.31880799	14.59135643	15.10120443	262.7407407	-4.547979943	-5.531108096	109.0790318	112.5935456	93.19978627	105	110	90
K11.asc	bed2-n	K	197.2413793	6144	30.75862069	10.50064417	13.4976781	15.92584466	258.3793103	-3.260001709	-6.191366741	101.9841598	95.34360161	93.40235945	100	95	90
K11.asc	bed3-z	K	189.6551724	6064	32.82758621	11.57708936	17.36206051	20.4364735	291.7241379	-6.129128599	-9.256117764	92.31063452	112.6357465	89.77922096	90	110	85
K11.asc	bed4-n	K	223.6923077	6108	27.07692308	8.205010427	10.23418414	11.05737302	250.1923077	-2.502706024	-3.460701354	121.595441	107.2175424	90.08862176	120	105	90
K11.asc	bed-z	K	204.8888889	6136	35.7037037	13.69970897	19.72683094	20.37391997	321.8888889	-6.323003206	-7.470852534	116.102559	105.5303804	81.08231201	115	105	80
K11.asc	board-z	K	231.8333333	6000	31.83333333	10.98960045	15.90032032	19.10234456	280.2916667	-5.123591127	-9.074449299	100.94544	105.0258364	90.64262779	100	105	90
K11.asc	chap-n	K	222.4615385	6068	28.61538462	9.118394592	14.81529635	18.48613332	244.8461538	-6.22603817	-10.06833239	107.8285564	125.3995923	102.9063585	105	125	100
K11.asc	cloi-z	K	241.3913043	6132	30.60869565	9.720826334	14.87724571	17.45139253	251.173913	-5.61617525	-8.611204697	114.8814188	97.60117781	100.2354388	110	95	100
K11.asc	comp-n	K	309.7777778	6072	30.88888889	11.56011039	18.76937649	17.68195793	263.7222222	-7.852916104	-6.939900012	103.4757747	114.2621908	90.57227604	100	110	90
K11.asc	den-z	K	186.6666667	6036	30.66666667	10.45028115	15.56318025	18.17453139	278.6666667	-5.584863785	-8.369985006	112.4044894	120.8007958	105.0301269	110	120	105
K11.asc	din2-z	K	194.1538462	6136	27.84615385	8.650339017	13.35114264	16.23263695	225.6923077	-4.980863621	-8.150888897	120.85863	110.7207757	104.7573982	120	110	100
K11.asc	din-n	K	216.8	6064	31.2	9.941777676	15.5549051	16.5811487	268.72	-5.912207995	-7.365361478	114.1874041	110.3142704	107.1718801	110	110	105
K11.asc	dorm2-z	K	227.5384615	6180	23.53846154	6.347932754	8.633544488	10.44850913	200.8076923	-2.809640555	-4.81032475	116.6208499	101.943949	95.81428952	115	100	95
K11.asc	dorm-n	K	226	6108	30	9.286431467	14.50874917	17.69778263	241.5833333	-5.560048481	-8.7982634	111.229691	122.573896	116.6191468	110	120	115
K11.asc	exer-n	K	238.0869565	6200	27.30434783	8.795047432	13.02500341	15.8861955	223.8695652	-4.661214642	-7.803015232	124.5799551	106.4149546	96.67956602	120	105	95
K11.asc	fam2-n	K	251.6521739	6076	30.7826087	10.34818535	13.92571243	16.1599553	253.3913043	-4.292518458	-6.638968497	97.91728291	104.9653663	102.5585455	95	100	100
K11.asc	fam3-z	K	212.2962963	6144	27.25925926	8.957286361	13.6462955	14.90042103	232	-5.210965071	-6.664420277	105.8928563	87.77806395	76.30326554	105	85	75
K11.asc	fam-n	K	239.1666667	6068	27.66666667	7.695880366	10.9835601	12.83060299	223.9583333	-3.686127749	-5.78497386	97.85526551	107.6140345	116.4444677	95	105	115
K11.asc	fanc-n	K	196	6016	29.33333333	10.05492472	16.0152618	19.5576489	252.7037037	-6.159882562	-10.09537105	101.4223982	107.0192596	107.767751	100	105	105
K11.asc	fish-z	K	206.0740741	6148	26.81481481	8.750054814	14.58335847	15.85419282	228.1851852	-5.877342844	-7.505020819	102.4013659	79.83164321	83.84524807	100	75	80
K11.asc	frat-n	K	233.3846154	6376	26.15384615	8.218805893	12.75127645	12.55484726	236.8076923	-5.00180069	-5.137567076	122.4074123	112.7187476	103.7256401	120	110	100
K11.asc	fryd-z	K	222.4	6204	31.04	10.43296852	13.35914904	12.46919457	265.68	-3.17144098	-3.004777614	87.20627449	96.72427323	83.90888539	85	95	80
K11.asc	gal2-z	K	268.2105263	6304	25.47368421	7.204259592	11.08972101	13.17459879	206.4210526	-4.34734741	-6.902673934	128.9976043	100.2388091	89.46362673	125	100	85
K11.asc	gal-n	K	224.48	6248	26.24	8.074215456	12.98399273	14.43661056	234.12	-5.393537823	-7.319395554	121.4633716	108.1611387	105.2815098	120	105	105
K11.asc	gara-n	K	224.64	6216	29.44	9.467994011	12.32315506	14.27498543	268.52	-2.998607904	-5.206467031	103.2568958	101.2504315	115.3000248	100	100	115
K11.asc	gas-z	K	235.0909091	6196	28	8.911827936	13.26259797	16.34194545	240.5909091	-5.005608983	-8.605816415	105.8549209	115.4086764	92.57813991	105	115	90
K11.asc	hous-n	K	193.6	6364	30.93333333	10.54373097	16.52077028	19.570783	259	-6.221048145	-9.665272238	120.2856001	111.0855354	112.2830147	120	110	110
K11.asc	kit2-n	K	227.5	6112	28.16666667	10.44226979	17.56509881	19.0590581	250.5833333	-7.386267333	-8.932824065	121.3915177	104.1560757	93.80088831	120	100	90
K11.asc	kit3-z	K	220.8	6168	26.72	8.224041271	10.48746584	11.95441274	216.24	-2.376473201	-4.572560851	103.9432574	110.8302163	94.13250297	100	110	90
K11.asc	kit4-n	K	243.3684211	6144	28.21052632	9.038234415	7.84902984	11.17519745	243	0.715583293	-2.713408698	126.7283079	100.9267125	83.38750914	125	100	80
K11.asc	kit5-z	K	257.0909091	6148	29.27272727	9.182664542	11.79282637	13.69797503	258.3636364	-2.91870656	-5.486939249	115.5058329	134.092542	91.6115658	115	130	90
K11.asc	kit6-n	K	258.8571429	6000	28.76190476	8.385018703	12.57795246	13.26498751	227.4285714	-4.646343659	-5.718536633	96.33549199	111.9251279	102.887637	95	110	100
K11.asc	kit7-z	K	224.5217391	6112	27.65217391	9.581011651	15.27279971	18.0296544	251.4347826	-5.951722491	-8.936948155	108.7814053	114.6748774	92.63294245	105	110	90
K11.asc	kit8-n	K	243.2727273	6244	27.63636364	9.185902591	12.41723792	15.25121773	242.9090909	-3.509245273	-6.78854615	117.6830927	110.3125304	105.3675318	115	110	105
K11.asc	kit-z	K	228.6666667	6048	26.5	8.166166238	10.97651934	13.22922194	220.0833333	-3.066810317	-5.763657975	92.92547785	91.60716427	94.74736131	90	90	90
K11.asc	lab2-n	K	221.5652174	6076	28.17391304	9.273742486	14.01165454	16.21082133	240.6521739	-5.055927239	-7.741362186	137.1985485	100.5474752	122.7768628	135	100	120
K11.asc	lab-z	K	216	6200	27.55555556	7.83390178	12.09419297	14.07144864	219.4814815	-4.546903984	-6.861040106	118.9143933	109.5832533	74.88818374	115	105	70
K11.asc	laun-z	K	232.8333333	6004	30.5	11.47957257	17.08123137	18.16854357	288.5833333	-6.168184089	-7.572392795	115.6521045	107.2678031	87.70622034	115	105	85
K11.asc	liv2-n	K	285.5238095	6156	26.0952381	8.701640853	12.31404804	14.99932393	223.9047619	-4.144104732	-7.627191937	109.4198143	86.9854209	95.55208388	105	85	95
K11.asc	liv3-z	K	175.862069	6056	26.20689655	7.674013884	12.12034136	15.30136336	233.3103448	-4.46032394	-7.703300607	106.2012443	111.2179532	111.1226471	105	110	110
K11.asc	liv4-n	K	250.2857143	6272	26.0952381	8.468604157	10.95586102	13.83901975	219.3809524	-3.033866631	-5.980479761	119.4329808	71.121951	94.87471339	115	70	90
K11.asc	lof1-z	K	236	6384	25.53846154	6.80084456	9.569931249	12.51029083	207.9230769	-3.107896575	-6.13608308	128.6781959	129.9094688	115.7829995	125	125	115
K11.asc	mari-n	K	260.952381	6160	27.04761905	8.293424431	11.79280174	13.31443776	232.7619048	-3.943697836	-5.811988257	119.0118357	90.88901541	91.93905235	115	90	90
K11.asc	off1-z	K	236.1904762	6248	26.66666667	8.10035913	12.13543158	13.96122077	216.8571429	-4.219140856	-6.218275157	103.7508372	88.38671395	89.91765521	100	85	85
K11.asc	off2-n	K	266.0952381	6300	27.04761905	8.229988888	10.65146991	12.65753926	229.3333333	-2.605238085	-5.00368393	111.0261266	105.9401123	113.0227994	110	105	110
K11.asc	pat-z	K	270.4761905	6208	32.19047619	12.10887217	16.16015651	17.30906286	283.3333333	-4.295929461	-5.696790362	102.7418448	95.16641817	86.85848062	100	95	85
K11.asc	pink-n	K	233.9130435	6032	23.47826087	6.153631303	9.026566176	10.75137395	204.0434783	-3.37772046	-5.313028844	100.2948875	103.4774097	105.2016545	100	100	105
K11.asc	play-z	K	220.64	6108	28.16	9.057608107	14.90270159	17.9485213	239.12	-6.102857832	-9.466930016	118.9233866	109.7741175	120.8802248	115	105	120
K11.asc	pond-n	K	256.7272727	6268	29.27272727	10.91194958	13.09206372	16.46980244	267.9090909	-2.31265975	-5.942203137	116.6143794	65.76247198	95.13377401	115	65	95
K11.asc	pool2-n	K	187.5384615	6068	30.30769231	9.369854362	15.14544109	17.55321341	245.1923077	-6.046188101	-8.561591872	119.4025953	104.14353	90.63722341	115	100	90
K11.asc	poolh-z	K	277.5652174	6616	30.7826087	10.80580043	15.27831989	18.44707076	274.7826087	-4.868601142	-8.302462356	113.2229976	103.6543304	91.43182311	110	100	90
K11.asc	pool-z	K	222.1538462	6072	27.23076923	8.338145589	11.68212677	13.20672403	229.1538462	-3.428951302	-5.52507488	118.7145073	101.3970259	95.73440007	115	100	95
K11.asc	rest-n	K	224	6112	26.66666667	8.472481632	13.6469774	17.96481299	222.2083333	-5.87243092	-10.25362736	102.835889	111.6775868	108.9420975	100	110	105
K11.asc	stable-z	K	182.3448276	6028	28.55172414	9.411016815	14.3055158	15.48612121	257.8965517	-5.201589525	-6.489918744	135.6192319	96.98211268	103.5728652	135	95	100
K11.asc	stage-n	K	234.6666667	6340	27.83333333	8.696745717	13.97572844	16.8205633	237.9166667	-5.725523536	-8.739237062	120.3693047	104.7092488	107.7247153	120	100	105
K11.asc	stair-z	K	203.1666667	6080	30.33333333	12.08989548	18.98622111	19.51682088	278.1666667	-7.138908667	-8.071620858	101.9338068	103.9389897	95.54943909	100	100	95
K11.asc	still-n	K	301.4736842	6044	22.52631579	5.556462049	8.779160669	10.78447353	177.5789474	-3.432379502	-5.699683861	111.8804905	110.7115657	105.5955821	110	110	105
K11.asc	studio-z	K	222.4	6204	27.68	8.433746009	9.486627247	12.16388339	243.24	-1.292822888	-4.260769223	103.7190241	100.2409234	102.4603292	100	100	100
K11.asc	train-n	K	289.8181818	6488	27.09090909	8.651692186	12.3776329	14.62878777	220.1363636	-4.168384469	-6.693618335	123.8565804	98.22167116	118.0511354	120	95	115
K11.asc	work-z	K	202.1428571	6072	31.14285714	10.32612066	13.10093403	12.34109681	248.3214286	-2.842223463	-2.661459151	103.7032599	106.1442491	102.5692654	100	105	100
K11.asc	xmas-n	K	247.826087	6196	24.69565217	6.510407647	10.04088649	10.91956986	191.6086957	-3.722580046	-5.177305536	114.2945511	101.890584	100.3772298	110	100	100
K12.asc	alley-n	K	307	6216	38.8	12.89913098	16.74215754	19.12366108	260.3	-4.332555042	-7.229653193	96.32946774	94.353324	101.183618	95	90	100
K12.asc	attic2-n	K	319.7647059	6056	36.94117647	11.22656027	15.02056861	13.4837627	233.2352941	-4.294972999	-3.551213323	109.5348094	103.4885375	87.96127699	105	100	85
K12.asc	attic-z	K	281.3333333	6528	35.61904762	8.705413486	12.98821853	14.67148457	193.8095238	-4.602908874	-6.313362807	108.8746569	93.73796156	80.31443111	105	90	80
K12.asc	barn-n	K	366.4	6300	29.86666667	7.300230164	13.36759299	16.35295378	186.2666667	-6.442602298	-10.46717324	110.4753729	116.2264704	110.922248	110	115	110
K12.asc	bar-z	K	275.25	6020	33	8.521545587	12.06688688	13.82574545	188.1875	-4.679743781	-8.666081376	109.8358913	100.8399245	97.41175945	105	100	95
K12.asc	bath2-n	K	348	6160	33.5	9.384773993	13.95252757	14.89766985	205.875	-5.078145088	-6.592800763	118.0292108	73.33990085	82.15244961	115	70	80
K12.asc	bath-z	K	240.3478261	5776	27.47826087	5.863443363	8.477796062	9.938455917	167.5652174	-2.672922238	-4.162275048	114.3032559	103.5317141	101.9443649	110	100	100
K12.asc	bed2-n	K	305.5555556	6164	38.22222222	12.83665415	19.82537396	22.24768523	250.5	-8.015541989	-11.03867562	112.3502616	96.370345	82.74240416	110	95	80
K12.asc	bed3-z	K	225.1666667	6228	33.66666667	7.404941539	11.56441452	14.18435952	188.875	-4.512592029	-7.589588387	100.0851146	105.1329049	100.6881243	100	105	100
K12.asc	bed4-n	K	286.3157895	6160	38.31578947	7.738255211	11.80129305	13.71062579	181.6842105	-4.481922854	-6.899126211	110.9480738	95.9864866	100.2437232	110	95	100
K12.asc	bed-z	K	274	6356	34.4	9.338079738	11.30168987	12.53959094	226.35	-2.564543338	-4.198130549	97.80819471	115.0774192	84.49202906	95	115	80
K12.asc	board-z	K	242.6666667	6264	29.33333333	7.493411762	14.02854649	13.43603285	187	-6.708378045	-7.142444925	86.15023895	103.4951896	95.44910394	85	100	95
K12.asc	chap-n	K	322.1176471	6152	33.41176471	7.759728638	12.97268803	15.22928979	173.1176471	-6.386346314	-8.692306445	108.6139907	91.50877547	93.78752373	105	90	90
K12.asc	cloi-z	K	313.5	6244	32	6.238517321	11.34864383	14.46838247	171.9375	-5.154253675	-8.600183104	97.80739438	103.4162003	78.18452283	95	100	75
K12.asc	comp-n	K	326.75	6704	30	8.268819947	15.91758799	19.46924931	187.25	-7.94940187	-11.58150695	88.03527993	92.94052783	103.7003778	85	90	100
